Дата;Товар;Группа;Выручка;Количество
05.08.2008;Затирка для швов цем. CERESIT CE 33 натура, 2 кг, шт;Сухие смеси;2319,2;4
05.08.2008;Клей цем. CERESIT CM 11 плиточный, 25 кг, шт;Сухие смеси;978,9;2
05.08.2008;Клей цем. ГЛИМС-96 плиточный, водостойкий, 5 кг, шт.;Сухие смеси;2081,04;4
05.08.2008;Наливной пол цем. ГЛИМС-S3Х, 40 кг, шт.;Сухие смеси;872,82;3
05.08.2008;Шпат. смесь гипс. Гипс-ГЛИМС финишная, 2.5 кг, шт.;Сухие смеси;5098,08;8
05.08.2008;Шпат. смесь гипс. КНАУФ-ХП-Финиш, 25 кг, шт.;Сухие смеси;1935,7;5
05.08.2008;Шпат. смесь гиспс. КНАУФ-Унифлот, 25 кг, шт.;Сухие смеси;433,42;1
05.08.2008;Шпат. смесь цем. КРЕПС ВЛ финишная, серая, 20 кг, шт.;Сухие смеси;3996,98;8
05.08.2008;Шпат. смесь цем. СТАРАТЕЛИ Базовая, 20 кг, шт;Сухие смеси;532,74;1
05.08.2008;Штук. смесь гипс. АБС Сива, 30 кг, шт.;Сухие смеси;3609,06;7
05.08.2008;Штук. смесь гипс. КНАУФ-Ротбанд, 30 кг, шт.;Сухие смеси;3532,88;1
05.08.2008;Штук. смесь цем. КНАУФ-Зокельпутц, 25 кг, шт.;Сухие смеси;987,48;2
11.08.2008;Грунтовка ALPINA Grunt-Konzentrat, 1 л, шт;Грунтовка;-34113,92;97
11.08.2008;Грунтовка BECKERS Metallprimer GRA серая, 1 л, шт;Грунтовка;24694,7;240
11.08.2008;Грунтовка BECKERS Metallprimer GRA серая, 3 л, шт;Грунтовка;100978,47;1045
11.08.2008;Грунтовка алкидная ГФ-021 ТЕКС Универсал красно-коричневая, 2.5 кг, шт;Грунтовка;678376,09;6377
11.08.2008;Грунтовка вд BECKERS Skotte Grund Vit 10 л, шт;Грунтовка;49085,09;452
11.08.2008;Грунтовка вд ОПТИМИСТ укрывающая, для нар/внутр. работ, 7л, шт;Грунтовка;50378,86;543
11.08.2008;Грунтовка вд полимерная ESCARO AQUASTOP, 10 л, шт;Грунтовка;412133,78;3126
11.08.2008;Грунтовка вд полимерная ESКARO AQUASTOP Prof 10 л, шт;Грунтовка;164463,71;1336
11.08.2008;Грунтовка вд полимерная ESКARO AQUASTOP Prof 3 л, шт;Грунтовка;745470,35;6461
11.08.2008;Грунтовка вд полимерная ESКARO AQUASTOP, 1 л, шт;Грунтовка;238641,21;2530
11.08.2008;Грунтовка вд полимерная ESКARO AQUASTOP, 3 л, шт;Грунтовка;140421,2;1465
11.08.2008;Грунтовка полимерная КРЕПС Праймер, 10 кг, шт;Грунтовка;44049,8;543
11.08.2008;Доска паркетная ABERHOF Munchen Uniclic 1820х145х14 дуб натуральный, шт;Напольные покрытия;58600,31;84
11.08.2008;Доска паркетная UPOFLOOR Loc 2085х188х14 береза дымчатая, шт;Напольные покрытия;21654,27;30
11.08.2008;Доска паркетная UPOFLOOR Loc 2085х188х14 бук натуральный, шт;Напольные покрытия;13008,58;18
11.08.2008;Доска паркетная UPOFLOOR Loc 2085х188х14 дуб натуральный, шт;Напольные покрытия;98564,92;144
11.08.2008;Ламинат ABERHOF Antique 32 кл 1292х192х8 дуб атлантик, шт;Напольные покрытия;23348,7;45
11.08.2008;Ламинат ABERHOF Antique 32 кл 1292х192х8 дуб кантри, шт;Напольные покрытия;14009,22;27
11.08.2008;Ламинат TARKETT Select 33 кл 1292х192х8.1 бук каньон, шт;Напольные покрытия;9728,62;18
11.08.2008;Ламинат TARKETT Villa 32 кл 1292х192х8 вишня, шт;Напольные покрытия;12657;18
11.08.2008;Ламинат TARKETT Villa 32 кл 1292х192х8 клен канадский, шт;Напольные покрытия;4219;6
11.08.2008;Покрытие напольное пробковое ABERHOF Cork Рустико 910х300х10.5, шт;Напольные покрытия;48342,71;66
11.08.2008;Покрытие напольное пробковое ABERHOF Cork Рустико Карамель 910х300х10.5, шт;Напольные покрытия;17579,48;24
11.08.2008;Покрытие напольное пробковое ABERHOF Cork Сэнд Крем 910х300х10.5, шт;Напольные покрытия;9277,94;12
12.08.2008;Затирка для швов цем. CERESIT CE 33 крокус, 2 кг, шт;Сухие смеси;5043,22;7
12.08.2008;Затирка для швов цем. CERESIT CE 33 натура, 2 кг, шт;Сухие смеси;2227,94;4
12.08.2008;Затирка для швов цем. CERESIT CE 33 светло-коричневая, 2 кг, шт;Сухие смеси;6784,7;5
12.08.2008;Затирка для швов цем. MAPEI Ultracolor Plus 120 черная, 2 кг, шт;Сухие смеси;1787,76;2
12.08.2008;Клей гипс. КНАУФ-Перлфикс, 30 кг, шт.;Сухие смеси;48774,47;68
12.08.2008;Клей цем. LITOKOL K17 плиточный, 25 кг, шт;Сухие смеси;1545,44;2
12.08.2008;Клей цем. ГЛИМС-96 плиточный, водостойкий, 5 кг, шт.;Сухие смеси;1937;4
12.08.2008;Клей цем. СТАРАТЕЛИ плиточный, 25 кг, шт;Сухие смеси;1690,26;3
12.08.2008;Клей цем. ФАРВЕСТ "Профессионал" С2ТЕ-08 для керамогранита, 25 кг, шт.;Сухие смеси;1675,44;2
12.08.2008;Клей цем. ФАРВЕСТ "Строитель" С2Т-07 плиточный, 5 кг, шт.;Сухие смеси;4239,07;11
12.08.2008;Наливной пол цем. ГЛИМС-S3Х, 25 кг, шт.;Сухие смеси;846,56;2
12.08.2008;Наливной пол цем. СТАРАТЕЛИ Толстый 30-80 мм, 25 кг, шт;Сухие смеси;1448,72;2
12.08.2008;Наливной пол цем. СТАРАТЕЛИ быстротвердеющий 15-80 мм, 25 кг, шт;Сухие смеси;1584,96;3
12.08.2008;Наливной пол цем. СТАРАТЕЛИ быстротвердеющий, 25 кг, шт;Сухие смеси;4927,52;8
12.08.2008;Стяжка цем. ФАРВЕСТ "Ровнитель" СХ-22, 25 кг, шт.;Сухие смеси;899,34;3
12.08.2008;Шпат. смесь гипс. Гипс-ГЛИМС финишная, 15 кг, шт.;Сухие смеси;1004,12;2
12.08.2008;Шпат. смесь гипс. КНАУФ-ХП-Финиш, 25 кг, шт.;Сухие смеси;14242,07;40
12.08.2008;Шпат. смесь гипс. ФАРВЕСТ GMBO-20, 20 кг, шт.;Сухие смеси;7542,86;9
12.08.2008;Шпат. смесь гипс. ФАРВЕСТ GMBO-20, 3 кг, шт.;Сухие смеси;392,86;1
12.08.2008;Шпат. смесь гиспс. КНАУФ-Унифлот, 25 кг, шт.;Сухие смеси;6263,48;17
12.08.2008;Шпат. смесь цем. ГЛИМС-200 финишная фасадная, 15 кг, шт.;Сухие смеси;6822,01;8
12.08.2008;Шпат. смесь цем. ФАРВЕСТ "Универсальная" CMEO-02, 3 кг, шт.;Сухие смеси;11808,21;18
12.08.2008;Шпат. смесь цем. ФАРВЕСТ "Фасадная" CME-01, 3 кг, шт.;Сухие смеси;2158;4
12.08.2008;Штук. смесь цем. КНАУФ-Зокельпутц, 25 кг, шт.;Сухие смеси;493,74;1
12.08.2008;Штук. смесь цем. КНАУФ-Коттеджная универсальная, 25 кг, шт.;Сухие смеси;493,74;1
18.08.2008;Грунтовка ALPINA Grunt-Konzentrat, 1 л, шт;Грунтовка;24452,3;168
18.08.2008;Грунтовка BECKERS Metallprimer GRA серая, 3 л, шт;Грунтовка;55528,84;516
18.08.2008;Грунтовка алкидная ГФ-021 ТЕКС Универсал красно-коричневая, 2.5 кг, шт;Грунтовка;140713,92;1227
18.08.2008;Грунтовка вд BECKERS Skotte Grund Vit 10 л, шт;Грунтовка;185185,14;1285
18.08.2008;Грунтовка вд ОПТИМИСТ укрывающая, для нар/внутр. работ, 7л, шт;Грунтовка;45332,17;510
18.08.2008;Грунтовка вд полимерная ESCARO AQUASTOP, 10 л, шт;Грунтовка;281190,52;2052
18.08.2008;Грунтовка вд полимерная ESКARO AQUASTOP Prof 10 л, шт;Грунтовка;72254,22;528
18.08.2008;Грунтовка вд полимерная ESКARO AQUASTOP Prof 3 л, шт;Грунтовка;432165,76;3718
18.08.2008;Грунтовка вд полимерная ESКARO AQUASTOP, 1 л, шт;Грунтовка;46501,2;428
18.08.2008;Грунтовка вд полимерная ESКARO AQUASTOP, 3 л, шт;Грунтовка;149734,34;1356
18.08.2008;Грунтовка полимерная КРЕПС Праймер, 10 кг, шт;Грунтовка;19331,77;213
18.08.2008;Доска паркетная ABERHOF Munchen Uniclic 2525х190х14 ироко натуральный, шт;Напольные покрытия;22003,46;30
18.08.2008;Доска паркетная UPOFLOOR Loc 2085х188х14 береза дымчатая, шт;Напольные покрытия;9412,15;12
18.08.2008;Доска паркетная UPOFLOOR Loc 2085х188х14 бук дымчатый, шт;Напольные покрытия;21973,96;30
18.08.2008;Доска паркетная UPOFLOOR Loc 2085х188х14 бук натуральный, шт;Напольные покрытия;13621,47;18
18.08.2008;Доска паркетная UPOFLOOR Loc 2085х188х14 кемпас, шт;Напольные покрытия;14118,22;18
18.08.2008;Доска паркетная UPOFLOOR Loc 2085х188х14 ясень натуральный, шт;Напольные покрытия;4761,02;6
18.08.2008;Ламинат ABERHOF Antique 32 кл 1292х192х8 дуб кантри, шт;Напольные покрытия;24237,41;45
18.08.2008;Ламинат TARKETT Ethnic Jungle 31 кл 1292х192х8 зебрано, шт;Напольные покрытия;5944,37;6
18.08.2008;Ламинат TARKETT Select 33 кл 1292х192х8.1 клен туманный, шт;Напольные покрытия;36817,89;48
18.08.2008;Линолеум IVC Victory Apollo 91 3 м, кв.м;Напольные покрытия;26610,42;42
18.08.2008;Покрытие напольное пробковое ABERHOF Cork Рустико 910х300х10.5, шт;Напольные покрытия;8812,73;12
18.08.2008;Покрытие напольное пробковое ABERHOF Cork Сэнд 910х300х10.5, шт;Напольные покрытия;43947,91;60
19.08.2008;Затирка для швов цем. CERESIT CE 33 киви, 2 кг, шт;Сухие смеси;886,34;1
19.08.2008;Затирка для швов цем. CERESIT CE 33 крокус, 2 кг, шт;Сухие смеси;2881,84;4
19.08.2008;Затирка для швов цем. CERESIT CE 33 манхеттен, 2 кг, шт;Сухие смеси;4734,6;6
19.08.2008;Затирка для швов цем. CERESIT CE 33 натура, 2 кг, шт;Сухие смеси;3898,44;7
19.08.2008;Затирка для швов цем. MAPEI Ultracolor Plus 120 черная, 2 кг, шт;Сухие смеси;5591,04;7
19.08.2008;Клей гипс. КНАУФ-Перлфикс, 30 кг, шт.;Сухие смеси;53011,17;78
19.08.2008;Клей цем. CERESIT CM 9 плиточный, для внутренних работ, 25 кг, шт;Сухие смеси;2116,4;4
19.08.2008;Клей цем. LITOKOL K17 плиточный, 25 кг, шт;Сухие смеси;2318,16;3
19.08.2008;Клей цем. LITOKOL K80 плиточный, эластичный, 25 кг, шт;Сухие смеси;1750,32;4
19.08.2008;Клей цем. ГЛИМС-93fix плиточный, универсальный, 25 кг, шт.;Сухие смеси;5202,6;10
19.08.2008;Клей цем. ГЛИМС-96 плиточный, водостойкий, 5 кг, шт.;Сухие смеси;5202,6;10
19.08.2008;Клей цем. ГЛИМС-96w. (белый) плиточный, водостойкий, 25 кг, шт.;Сухие смеси;14692,08;29
19.08.2008;Клей цем. ФАРВЕСТ "Профессионал" С2ТЕ-08 для керамогранита, 25 кг, шт.;Сухие смеси;15740,71;22
19.08.2008;Наливной пол цем. ГЛИМС-S3Х, 40 кг, шт.;Сухие смеси;290,94;1
19.08.2008;Наливной пол цем. КРЕПС "СЛ-пол", 25 кг, шт.;Сухие смеси;14972,88;3
19.08.2008;Наливной пол цем. СТАРАТЕЛИ быстротвердеющий 15-80 мм, 25 кг, шт;Сухие смеси;1129,44;2
19.08.2008;Наливной пол цем. СТАРАТЕЛИ быстротвердеющий, 25 кг, шт;Сухие смеси;2463,76;4
